has_project,state,project_names,state_abbr,county_name,avg_partisan_score,county_geoid,state_geoid,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,civis_registered_count,civis_unregistered_count,total_g2020_count,total_m2020_count,dem_p20_voter_count,rep_p20_voter_count,p20_no_party_data,dem_pp20_voter_count,rep_pp20_voter_count,pp20_no_party_data,total_g2019_count,total_m2019_count,dem_p19_voter_count,rep_p19_voter_count,p19_no_party_data,total_g2018_count,total_m2018_count,dem_p18_voter_count,rep_p18_voter_count,p18_no_party_data,total_g2017_count,total_m2017_count,dem_p17_voter_count,rep_p17_voter_count,p17_no_party_data,total_g2016_count,total_m2016_count,dem_p16_voter_count,rep_p16_voter_count,p16_no_party_data,dem_pp16_voter_count,rep_pp16_voter_count,pp16_no_party_data,total_g2015_count,total_m2015_count,dem_p15_voter_count,rep_p15_voter_count,p15_no_party_data,total_g2014_count,total_m2014_count,dem_p14_voter_count,rep_p14_voter_count,p14_no_party_data,total_g2013_count,total_m2013_count,dem_p13_voter_count,rep_p13_voter_count,p13_no_party_data,total_g2012_count,total_m2012_count,dem_p12_voter_count,rep_p12_voter_count,p12_no_party_data,dem_pp12_voter_count,rep_pp12_voter_count,pp12_no_party_data,dem_pp12_voter_count.1,rep_pp12_voter_count.1,pp12_no_party_data.1,avg_local_voter_score,avg_p_turnout_score,avg_m_turnout_score,avg_offyear_m_turnout_score,avg_pp_turnout_score,avg_nonpp_turnout_score,avg_climate_score,avg_yale_score,avg_biden_support_score,Yale_TotalPop,Yale_Number_Black_Population,Yale_Black_pct,Yale_Number_Hispanic_Population,Yale_Hispanic_pct,alarmed_percent,alarmed_num,concerned_percent,concerned_num,cautious_percent,cautious_num,volunteer_percent,volunteer_num,write_letters_percent,write_letters_num,alarmed_concerned_percent,alarmed_concerned_cautious_percent,alarmed_dismissive_ratio,CO2e_tpy,PM10_tpy,PM2_tpy,PM_tpy,NOx_tpy,VOC_tpy,SO2_tpy,CO_tpy,Sectors,Types,Next_County_Election,County_Term_Length,Frequency_of_County_Elections,Month_of_County_Elections,ZIP_Codes,Registered_African_Americans_18_34,Registered_African_Americans_35_64,Registered_African_Americans_65,Registered_African_Americans_Total,Registered_Asians_18_34,Registered_Asians_35_64,Registered_Asians_65,Registered_Asians_Total,Registered_Caucasians_18_34,Registered_Caucasians_35_64,Registered_Caucasians_65,Registered_Caucasians_Total,Registered_Hispanics_18_34,Registered_Hispanics_35_64,Registered_Hispanics_65,Registered_Hispanics_Total,Registered_Native_Americans_18_34,Registered_Native_Americans_35_64,Registered_Native_Americans_65,Registered_Native_Americans_Total,Registered_Other_Race_18_34,Registered_Other_Race_35_64,Registered_Other_Race_65,Registered_Uncoded_Race_18_34,Registered_Uncoded_Race_35_64,Registered_Uncoded_Race_65,Registered_Other_and_Uncoded_Race_18_34,Registered_Other_and_Uncoded_Race_35_64,Registered_Other_and_Uncoded_Race_65,Registered_Other_and_Uncoded_Race_Total,Registered_18_34_Total,Registered_35_64_Total,Registered_65_Total,GEOID,census_source,census_county,census_pop,race,caucasian,african_american,native_american,asian,other,hispanic,pct.caucasian,pct.african_american,pct.native_american,pct.asian,pct.other,pct.hispanic,median_income_12mo,poverty_pop,below_poverty_level,pct.poverty,ed_pop,less_than_hs,hs_grad,some_coll_assoc,bachelors_or_higher,pct.less_than_hs,pct.hs_grad,pct.some_coll_assoc,pct.bachelors_or_higher,age_pop,age_18_34,age_35_64,age_65_plus,pct.18_34,pct.35_64,pct.65_plus
False,Oklahoma,,OK,ADAIR,38.0196478500717,40001,40,22468.0,22460.0,22384.0,22259.0,22305.0,22119.0,22224.0,22194.0,10728.0,2505.0,7578.0,0.0,7.0,18.0,13207.0,0.0,0.0,13232.0,26.0,183.0,0.0,0.0,13233.0,5437.0,517.0,3.0,16.0,13212.0,17.0,18.0,0.0,0.0,13233.0,6770.0,2386.0,7.0,48.0,13177.0,2.0,7.0,13224.0,24.0,5.0,0.0,0.0,13233.0,4179.0,2.0,2.0,19.0,13210.0,27.0,113.0,0.0,1.0,13232.0,5902.0,157.0,0.0,9.0,13224.0,3.0,25.0,13205.0,2.0,28.0,13707.0,44.5396419047619,58.0794075417516,45.6672938864958,16.7403536613012,20.3807828912567,26.1082672107609,45.7617142857142,19.5474514285714,36.2991771428571,16274.0,68.0,0.0,712.0,4.0,14.0,2217.0,25.0,4097.0,24.0,3930.0,5.0,888.0,5.0,813.0,39.0,63.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 73040, 73055, 73441, 74060, 74338, 74347, 74457, 74464, 74465, 74931, 74948, 74960, 74964, 74965",5.0,20.0,9.0,34.0,3.0,13.0,2.0,18.0,1669.0,4013.0,2280.0,7962.0,37.0,26.0,8.0,71.0,374.0,848.0,394.0,1616.0,0.0,1.0,0.0,256.0,509.0,250.0,256.0,510.0,250.0,1016.0,2344.0,5430.0,2943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,Minnesota,Northern Natural Gas Co Hinckley Compressor Station,MN,PINE,35.2668695845367,27115,27,29198.0,29076.0,29081.0,29045.0,28866.0,29159.0,29468.0,29579.0,18226.0,4279.0,16640.0,0.0,8.0,7.0,22488.0,6.0,6.0,22490.0,44.0,439.0,0.0,0.0,22505.0,12362.0,7.0,4.0,6.0,22495.0,29.0,39.0,2.0,0.0,22503.0,14681.0,2.0,10.0,12.0,22483.0,2.0,7.0,22496.0,50.0,91.0,0.0,0.0,22505.0,10871.0,9.0,2.0,4.0,22499.0,1402.0,20.0,0.0,0.0,22505.0,14132.0,6.0,0.0,1.0,22504.0,2.0,7.0,22496.0,2.0,5.0,22052.0,34.769336180815,68.0811241946234,49.873050433237,9.24062652743834,18.4794756720728,14.4043812486114,40.3058907278875,14.2098505072076,27.9581153230112,23248.0,626.0,3.0,614.0,3.0,17.0,3951.0,26.0,6077.0,23.0,5374.0,4.0,1034.0,6.0,1413.0,43.0,66.0,1.9,42541.0,5.01,5.01,5.01,25.9,15.3,0.5,29.4,Natural Gas,Compressor Station,2022,4 years,Every 2 years,November,"55006, 55007, 55030, 55036, 55037, 55051, 55063, 55067, 55069, 55072, 55704, 55712, 55735, 55749, 55756, 55767, 55783, 55795, 56350",3.0,7.0,4.0,14.0,1.0,6.0,1.0,8.0,3143.0,9095.0,5613.0,17851.0,6.0,6.0,2.0,14.0,24.0,61.0,19.0,104.0,1.0,0.0,0.0,55.0,115.0,50.0,56.0,115.0,50.0,221.0,3233.0,9290.0,5689.0,27115.0,County,Pine County,"29,223","29,223","26,054",609,710,164,833,853,89.16%,2.08%,2.43%,0.56%,2.85%,2.92%,"$26,478","27,418","3,027",11.04%,"21,332","2,042","8,682","7,437","3,171",9.57%,40.70%,34.86%,14.86%,"21,592","5,257","10,461","5,874",24.35%,48.45%,27.20%
False,Mississippi,,MS,CLARKE,36.8146490550129,28023,28,16529.0,16417.0,16276.0,16022.0,15896.0,15805.0,15585.0,15541.0,11960.0,2273.0,8904.0,0.0,1459.0,2081.0,10693.0,5.0,1.0,14227.0,6637.0,1.0,1568.0,3213.0,9452.0,6555.0,2.0,686.0,1420.0,12127.0,34.0,32.0,1.0,0.0,14232.0,8046.0,0.0,1163.0,2655.0,10415.0,2.0,12.0,14219.0,5749.0,1.0,1137.0,1642.0,11454.0,4407.0,0.0,536.0,1819.0,11877.0,22.0,13.0,0.0,0.0,14233.0,7727.0,1.0,0.0,8.0,14225.0,713.0,1716.0,11803.0,733.0,1781.0,11591.0,39.7337595728237,59.3836717487529,28.1014965221667,22.2082905922855,27.1308016581184,13.8516897351226,36.3982856741375,16.0587788941193,31.6445513946462,12327.0,4223.0,34.0,31.0,0.0,13.0,1545.0,26.0,3161.0,25.0,3025.0,5.0,575.0,6.0,719.0,39.0,64.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"39301, 39307, 39330, 39347, 39355, 39360, 39363, 39366, 39367, 39439",454.0,1823.0,1043.0,3320.0,0.0,1.0,1.0,2.0,831.0,3744.0,2521.0,7096.0,1.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,32.0,18.0,15.0,33.0,18.0,66.0,1301.0,5607.0,3584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Wisconsin,,WI,MANITOWOC,37.52165293169,55071,55,80726.0,80485.0,79951.0,79483.0,79348.0,79099.0,79015.0,78981.0,54819.0,12770.0,47759.0,4.0,39.0,21.0,67525.0,19.0,9.0,67559.0,163.0,15248.0,1.0,0.0,67588.0,37848.0,15547.0,31.0,38.0,67519.0,150.0,153.0,0.0,0.0,67589.0,42950.0,7.0,48.0,66.0,67473.0,24.0,27.0,67538.0,171.0,14037.0,0.0,0.0,67589.0,34725.0,8996.0,16.0,38.0,67534.0,206.0,13680.0,0.0,2.0,67587.0,42641.0,6.0,1.0,2.0,67586.0,19.0,42.0,67527.0,15.0,32.0,68074.0,35.5494903016763,66.91016437586,50.2948615899036,14.3626004231457,27.218415718534,21.3774741452011,36.740343842933,15.7187027474885,31.038744470254,62801.0,451.0,1.0,1702.0,3.0,15.0,9340.0,27.0,17162.0,24.0,15182.0,5.0,2854.0,6.0,4080.0,42.0,66.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"53014, 53015, 53020, 53042, 53061, 53063, 54110, 54126, 54207, 54208, 54214, 54215, 54216, 54220, 54221, 54227, 54228, 54230, 54232, 54240, 54241, 54245, 54247, 54442",13.0,9.0,5.0,27.0,47.0,125.0,47.0,219.0,5608.0,26382.0,17117.0,49107.0,21.0,83.0,15.0,119.0,3.0,11.0,3.0,17.0,0.0,1.0,1.0,241.0,597.0,179.0,241.0,598.0,180.0,1019.0,5933.0,27208.0,17367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Arkansas,,AR,INDEPENDENCE,37.1476943101524,5063,5,36953.0,36885.0,37080.0,37035.0,37117.0,37391.0,37768.0,37825.0,21539.0,5351.0,15122.0,3.0,1818.0,3174.0,21831.0,1.0,2.0,26886.0,81.0,20.0,1.0,2.0,26887.0,10477.0,4.0,421.0,5052.0,21236.0,48.0,60.0,0.0,1.0,26889.0,13582.0,9.0,1359.0,5145.0,20337.0,4.0,14.0,26872.0,86.0,29.0,0.0,3.0,26887.0,10440.0,4.0,792.0,1380.0,24664.0,66.0,22.0,0.0,1.0,26889.0,11687.0,3.0,1.0,0.0,26889.0,1204.0,608.0,25011.0,1230.0,614.0,24608.0,33.4602040436385,54.2496987727779,34.4936444775009,8.0194310152473,22.6508441799925,16.0443361844551,44.015262315225,12.5265778009457,24.9468108872919,28369.0,537.0,2.0,1313.0,5.0,11.0,3218.0,21.0,6026.0,26.0,7492.0,0.0,138.0,1.0,357.0,32.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"72020, 72112, 72165, 72501, 72503, 72521, 72522, 72523, 72524, 72526, 72527, 72534, 72550, 72553, 72555, 72562, 72564, 72568, 72571, 72572, 72575, 72579",26.0,46.0,27.0,99.0,3.0,12.0,0.0,15.0,5076.0,9896.0,5808.0,20780.0,83.0,59.0,9.0,151.0,1.0,5.0,1.0,7.0,1.0,1.0,0.0,229.0,204.0,50.0,230.0,205.0,50.0,485.0,5419.0,10223.0,5895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Tennessee,,TN,PUTNAM,37.1893567892621,47141,47,73529.0,74095.0,74930.0,75074.0,75985.0,77299.0,78631.0,80245.0,48436.0,11762.0,36715.0,2.0,2098.0,9085.0,49005.0,4073.0,4202.0,51919.0,360.0,42.0,3.0,8.0,60187.0,27027.0,22.0,3079.0,9403.0,47715.0,281.0,319.0,4.0,12.0,60182.0,30678.0,9.0,949.0,3575.0,55668.0,2880.0,9170.0,48148.0,456.0,70.0,1.0,12.0,60185.0,17594.0,11.0,3124.0,8115.0,48957.0,401.0,84.0,0.0,6.0,60192.0,27256.0,4.0,1639.0,4404.0,54155.0,2247.0,4938.0,53011.0,2336.0,5076.0,53341.0,33.069114508624,61.1768796305525,31.2243596132761,6.24890527924515,23.3501162829329,13.0081614007109,44.0994052408774,14.5490991148584,29.0046181296574,60417.0,1291.0,2.0,2804.0,5.0,16.0,9533.0,23.0,14135.0,22.0,13591.0,5.0,2978.0,6.0,3691.0,39.0,61.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"38501, 38502, 38503, 38505, 38506, 38544, 38545, 38548, 38564, 38574, 38582, 38583",96.0,146.0,52.0,294.0,25.0,25.0,20.0,70.0,12692.0,21629.0,12433.0,46754.0,145.0,118.0,32.0,295.0,12.0,5.0,1.0,18.0,3.0,2.0,1.0,447.0,419.0,126.0,450.0,421.0,127.0,998.0,13420.0,22344.0,12665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,New York,,NY,SCHOHARIE,38.3224675638649,36095,36,32039.0,31900.0,31767.0,31405.0,31304.0,31255.0,31146.0,30999.0,21026.0,3792.0,1594.0,0.0,10.0,3.0,24803.0,10.0,2.0,24805.0,426.0,10.0,0.0,2.0,24816.0,8906.0,2.0,13.0,4.0,24800.0,9633.0,9629.0,2.0,3.0,24813.0,14564.0,1.0,12.0,16.0,24790.0,10.0,9.0,24799.0,6781.0,8.0,0.0,3.0,24815.0,9766.0,2.0,4.0,5.0,24809.0,8731.0,4.0,2.0,2.0,24814.0,12397.0,1.0,0.0,3.0,24815.0,8.0,8.0,24801.0,4.0,6.0,24712.0,31.1233661052461,61.9683254089773,21.7343621564993,24.2501168506728,15.8906720928358,4.40946087517124,39.3791965508904,15.5652187928116,29.7120517366427,25709.0,439.0,2.0,732.0,3.0,19.0,4785.0,27.0,7064.0,21.0,5466.0,5.0,1296.0,7.0,1736.0,46.0,67.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"12023, 12031, 12035, 12036, 12043, 12053, 12064, 12066, 12071, 12073, 12076, 12092, 12093, 12122, 12131, 12149, 12157, 12160, 12166, 12167, 12175, 12187, 12194, 12197, 12306, 12434, 12469, 13320, 13459",7.0,7.0,4.0,18.0,2.0,2.0,3.0,7.0,4488.0,9687.0,6286.0,20461.0,7.0,23.0,14.0,44.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,103.0,168.0,75.0,103.0,168.0,76.0,347.0,4609.0,9887.0,6384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Arkansas,,AR,GREENE,37.1279734814549,5055,5,43229.0,43160.0,43788.0,44300.0,44730.0,44993.0,45339.0,45325.0,21560.0,6345.0,16869.0,0.0,1796.0,4525.0,21503.0,2.0,4.0,27899.0,66.0,2.0,1.0,1.0,27903.0,11719.0,15.0,519.0,3610.0,23720.0,40.0,39.0,0.0,0.0,27905.0,14976.0,10.0,1685.0,5270.0,20824.0,5.0,16.0,27884.0,83.0,39.0,0.0,2.0,27903.0,10929.0,11.0,1974.0,945.0,24954.0,53.0,26.0,0.0,0.0,27905.0,12913.0,8.0,1.0,3.0,27901.0,3224.0,523.0,24121.0,3322.0,549.0,24604.0,33.0032423514221,56.223526249776,35.3111915427342,7.94178462641103,23.1364809173983,16.0810034044078,48.5619920375883,13.4925397223915,26.9516660091101,33632.0,394.0,1.0,722.0,2.0,15.0,5110.0,23.0,7771.0,22.0,7339.0,5.0,1637.0,5.0,1827.0,38.0,60.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"72401, 72405, 72412, 72416, 72417, 72425, 72436, 72439, 72443, 72449, 72450, 72451, 72453, 72461, 72474, 72476",20.0,23.0,10.0,53.0,3.0,3.0,2.0,8.0,4817.0,10454.0,5919.0,21190.0,16.0,20.0,1.0,37.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,115.0,108.0,39.0,115.0,108.0,39.0,262.0,4971.0,10611.0,5971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Indiana,,IN,GIBSON,37.1751607919226,18051,18,33527.0,33484.0,33723.0,33644.0,33644.0,33721.0,33610.0,33659.0,23481.0,4350.0,17301.0,1.0,1574.0,4204.0,21960.0,1.0,7.0,27822.0,147.0,2815.0,0.0,2.0,27829.0,13129.0,1.0,1024.0,4429.0,22272.0,38.0,47.0,1.0,0.0,27830.0,15563.0,0.0,2348.0,5722.0,19485.0,1.0,13.0,27817.0,147.0,1839.0,1.0,0.0,27830.0,9110.0,2.0,1251.0,2116.0,24409.0,45.0,24.0,0.0,0.0,27831.0,14092.0,0.0,0.0,9.0,27822.0,1094.0,2382.0,24319.0,1136.0,2450.0,23874.0,33.2043105003066,60.4397650102403,41.0222054543494,8.2146778771873,24.1770184326829,15.8260141568754,37.9790282436965,11.3533744544241,24.952786494968,25721.0,519.0,2.0,351.0,1.0,9.0,2343.0,23.0,5903.0,28.0,7166.0,0.0,109.0,1.0,324.0,32.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 47612, 47613, 47616, 47619, 47633, 47639, 47640, 47647, 47648, 47649, 47654, 47660, 47665, 47666, 47670, 47683, 47725",38.0,62.0,28.0,128.0,2.0,6.0,4.0,12.0,5560.0,11595.0,5910.0,23065.0,12.0,14.0,6.0,32.0,2.0,4.0,2.0,8.0,0.0,0.0,1.0,88.0,109.0,25.0,88.0,109.0,26.0,223.0,5702.0,11790.0,5976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Iowa,,IA,WAPELLO,37.767346172617,19179,19,35431.0,35507.0,35426.0,35456.0,35265.0,35022.0,34991.0,34969.0,21346.0,5291.0,16285.0,0.0,2256.0,1737.0,22641.0,0.0,3.0,26633.0,44.0,3714.0,0.0,0.0,26637.0,12233.0,7.0,2133.0,753.0,23750.0,60.0,61.0,1.0,0.0,26636.0,14803.0,2.0,1465.0,627.0,24545.0,6.0,7.0,26624.0,2349.0,17.0,0.0,0.0,26637.0,10163.0,8.0,1417.0,947.0,24273.0,3717.0,11.0,0.0,0.0,26637.0,13656.0,2.0,0.0,7.0,26630.0,591.0,731.0,25314.0,614.0,749.0,25296.0,30.4385854262867,60.3789540864211,41.4291962308067,13.4648083492885,14.2824679956451,10.947674287645,54.8074895821601,21.153909974847,39.12213462477,27372.0,883.0,3.0,2291.0,8.0,15.0,4006.0,26.0,7169.0,25.0,6958.0,2.0,487.0,3.0,916.0,41.0,66.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"52501, 52530, 52531, 52533, 52536, 52537, 52548, 52552, 52553, 52554, 52561, 52563, 52566",28.0,32.0,15.0,75.0,4.0,7.0,1.0,12.0,4641.0,9441.0,5912.0,19994.0,236.0,253.0,55.0,544.0,2.0,3.0,3.0,8.0,0.0,0.0,0.0,277.0,340.0,75.0,277.0,340.0,75.0,692.0,5188.0,10076.0,6061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Kentucky,,KY,CARROLL,37.5594755536982,21041,21,10874.0,10838.0,10738.0,10682.0,10614.0,10714.0,10712.0,10631.0,7973.0,1599.0,4658.0,0.0,5.0,9.0,9558.0,0.0,0.0,9572.0,2682.0,2.0,0.0,0.0,9572.0,3854.0,0.0,5.0,10.0,9557.0,28.0,30.0,0.0,0.0,9572.0,4168.0,0.0,6.0,24.0,9541.0,3.0,6.0,9563.0,1865.0,4.0,0.0,0.0,9572.0,3395.0,1.0,5.0,13.0,9554.0,34.0,1.0,0.0,0.0,9572.0,3649.0,0.0,0.0,4.0,9568.0,1.0,10.0,9561.0,3.0,11.0,9522.0,40.0269954032595,55.5821353949018,37.3764103635603,22.4322607605516,18.1537087338069,18.4584830756372,53.8051399916422,20.8420706226493,38.9434809862097,7942.0,192.0,2.0,398.0,5.0,11.0,912.0,23.0,1799.0,25.0,1998.0,1.0,49.0,1.0,117.0,34.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 40006, 40011, 40045, 40075, 40355, 41008, 41045, 41083, 41098",8.0,10.0,4.0,22.0,4.0,5.0,1.0,10.0,1810.0,4056.0,1858.0,7724.0,46.0,30.0,4.0,80.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,62.0,55.0,13.0,63.0,55.0,13.0,131.0,1933.0,4157.0,1881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Virginia,,VA,NEW KENT,37.9641340069652,51127,51,19149.0,19516.0,20019.0,20377.0,21009.0,21638.0,22317.0,23091.0,18354.0,2033.0,15592.0,0.0,961.0,1783.0,17642.0,2658.0,3.0,17726.0,9157.0,7.0,35.0,30.0,20322.0,12005.0,31.0,617.0,1640.0,18129.0,9014.0,9091.0,1058.0,1643.0,17686.0,13303.0,50.0,42.0,83.0,20262.0,1446.0,4090.0,14851.0,6273.0,12.0,27.0,104.0,20256.0,8243.0,36.0,18.0,1284.0,19085.0,7769.0,12.0,276.0,3.0,20108.0,12957.0,56.0,0.0,893.0,19494.0,14.0,1262.0,19108.0,17.0,1284.0,18682.0,38.7969198976579,71.5259331927208,34.4966056800902,34.2481581399911,23.5834404277235,7.66574287536175,41.2244095650462,15.1486912025191,29.5105737059633,16721.0,2060.0,12.0,391.0,2.0,15.0,2543.0,26.0,4342.0,23.0,3908.0,5.0,758.0,6.0,1056.0,41.0,64.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"23011, 23075, 23089, 23111, 23124, 23140, 23141, 23181, 23223, 23224, 23261, 23273",273.0,588.0,359.0,1220.0,2.0,7.0,2.0,11.0,3781.0,8669.0,4204.0,16654.0,11.0,12.0,2.0,25.0,2.0,6.0,4.0,12.0,0.0,2.0,0.0,109.0,226.0,94.0,109.0,228.0,94.0,431.0,4178.0,9510.0,4665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Wisconsin,,WI,OZAUKEE,37.8822091173339,55089,55,87111.0,87213.0,87578.0,87932.0,88332.0,88443.0,89059.0,89221.0,74488.0,9111.0,68233.0,1.0,102.0,48.0,83443.0,52.0,14.0,83527.0,367.0,25504.0,2.0,1.0,83596.0,57117.0,21489.0,89.0,88.0,83419.0,358.0,373.0,3.0,2.0,83594.0,61617.0,5.0,145.0,206.0,83246.0,34.0,59.0,83506.0,408.0,17269.0,4.0,0.0,83595.0,50393.0,6627.0,31.0,104.0,83461.0,421.0,17852.0,1.0,0.0,83598.0,60292.0,9.0,1.0,24.0,83574.0,38.0,128.0,83431.0,35.0,112.0,84069.0,37.0314349625589,74.4998361224416,58.1767580951925,15.9278125336427,30.5364645510113,25.437419107884,40.2359733486446,20.1793511806502,35.4267231273475,69156.0,924.0,1.0,1628.0,2.0,17.0,11837.0,28.0,19059.0,23.0,15638.0,4.0,3000.0,7.0,4789.0,45.0,68.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"52024, 53004, 53012, 53013, 53021, 53024, 53060, 53073, 53074, 53075, 53080, 53090, 53092, 53095, 53097, 53217, 54444, 99999",19.0,45.0,30.0,94.0,20.0,139.0,39.0,198.0,8021.0,36793.0,21745.0,66559.0,10.0,50.0,19.0,79.0,2.0,5.0,2.0,9.0,2.0,3.0,3.0,254.0,1103.0,366.0,256.0,1106.0,369.0,1731.0,8328.0,38138.0,22204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Pennsylvania,,PA,LEBANON,38.2209137585458,42075,42,135545.0,135804.0,136538.0,137479.0,138480.0,139553.0,141339.0,141793.0,90137.0,19126.0,74541.0,2.0,8896.0,18000.0,82364.0,42.0,9.0,109211.0,25274.0,37.0,3241.0,11104.0,94906.0,51612.0,10.0,3725.0,10883.0,94651.0,19858.0,19913.0,2494.0,7785.0,98984.0,64439.0,3.0,7832.0,21101.0,79926.0,37.0,76.0,109150.0,20467.0,31.0,2972.0,7295.0,98996.0,36868.0,9.0,3609.0,7674.0,97979.0,16234.0,28.0,1821.0,7008.0,100434.0,53969.0,4.0,3.0,26.0,109234.0,2567.0,10029.0,96665.0,2633.0,10262.0,95752.0,32.6503844248307,63.249140148083,31.3170204003185,26.1956828935687,25.4851761346476,11.745224824506,38.6633722957226,17.5458327981356,32.8364625575719,106866.0,2317.0,2.0,10801.0,10.0,17.0,18546.0,27.0,29335.0,23.0,24176.0,5.0,4970.0,6.0,6781.0,44.0,67.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"00000, 17003, 17010, 17016, 17026, 17028, 17033, 17038, 17039, 17041, 17042, 17046, 17064, 17067, 17073, 17077, 17078, 17083, 17085, 17087, 17088, 17517, 17545, 17963, 19551, 19567",92.0,151.0,38.0,281.0,30.0,69.0,31.0,130.0,16195.0,39349.0,24564.0,80108.0,1884.0,3144.0,665.0,5693.0,1.0,5.0,6.0,12.0,3.0,1.0,4.0,1230.0,2081.0,592.0,1233.0,2082.0,596.0,3911.0,19435.0,44800.0,25900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Tennessee,,TN,WILSON,37.5670803315898,47189,47,119143.0,121990.0,125197.0,128536.0,132494.0,136691.0,140954.0,144657.0,101998.0,19598.0,82990.0,5.0,6168.0,17908.0,97486.0,8308.0,12253.0,101029.0,891.0,369.0,11.0,18.0,121567.0,61390.0,220.0,7047.0,20275.0,94273.0,770.0,898.0,10.0,21.0,121565.0,69104.0,8.0,2209.0,7981.0,111390.0,5068.0,18812.0,97716.0,1358.0,579.0,12.0,28.0,121556.0,38442.0,47.0,3903.0,14072.0,103616.0,1182.0,197.0,9.0,10.0,121577.0,62869.0,21.0,578.0,9908.0,111110.0,1811.0,8674.0,111101.0,1846.0,8900.0,109690.0,30.5647759609443,66.4170704628441,33.3817790058883,5.0298101911247,23.6073267212738,11.5815109049639,42.939556882163,14.9414304734886,30.9056233846475,100852.0,6662.0,7.0,3212.0,3.0,17.0,17169.0,25.0,24958.0,22.0,21851.0,4.0,4295.0,6.0,5938.0,42.0,64.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"37012, 37016, 37071, 37076, 37085, 37087, 37088, 37090, 37095, 37118, 37121, 37122, 37138, 37184, 37229",796.0,1246.0,453.0,2495.0,46.0,76.0,21.0,143.0,22672.0,51390.0,22260.0,96322.0,153.0,159.0,21.0,333.0,6.0,10.0,1.0,17.0,6.0,15.0,3.0,912.0,1477.0,253.0,918.0,1492.0,256.0,2666.0,24591.0,54373.0,23012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
